ID,RiskScore
286,30.348989267725557
287,72.52920142914522
288,51.70067684776869
289,33.13710406770147
290,61.8304040552417
291,38.11990626675033
292,54.97255396918221
293,66.13408730302615
294,32.06171579717871
295,69.70320807248136
296,64.43071652224378
297,32.80580974741279
298,36.335819674570395
299,73.75545093318836
300,49.79964881667964
301,69.016358877302
302,52.13877095729788
303,34.47110835697026
304,58.50872746049734
305,30.596718186636835
306,33.78821462100274
307,68.58348146078154
308,60.919001027592714
309,30.850061908017523
310,63.82390168723818
311,57.13975769554247
312,55.44337747806615
313,40.03602706962538
314,63.042723767449075
315,76.39512079893451
316,40.54131177795787
317,34.68300005205301
318,65.76125420142625
319,33.63671566029035
320,29.198097953589922
321,33.338199992330324
322,73.82832173719574
323,70.264995976725
324,83.16963609603607
325,31.280469827391308
326,74.63694357580893
327,30.3643486442124
328,43.22733039750772
329,29.891370462121174
330,55.450960793832095
331,83.31059970236993
332,22.763965012515605
333,65.58731493315013
334,59.52564289321474
335,59.61319061518185
336,60.377875833503055
337,31.601626716678126
338,33.728283762155385
339,51.349968174652076
340,72.99747959259992
341,73.52758597656185
342,69.69980870620755
343,63.00541020520503
344,31.528918693333246
345,31.721242388183647
346,46.1729582175265
347,38.806571061667064
348,38.130570889922474
349,26.05351154743495
350,42.14425947481175
351,31.263725541647652
352,66.32360040586424
353,28.43764734601077
354,32.84744735579376
355,32.47799022908891
356,27.208270600800567
357,30.25724982698359
358,27.284005638187217
359,69.31116862453229
360,26.178059226812692
361,24.289855658953925
362,32.928644665164995
363,63.19883647962354
364,52.36650565278114
365,55.34458195252971
366,52.51451164859884
367,34.65034123526766
368,71.68372037049521
369,44.950342525155534
370,38.01092458205492
371,31.198725634053503
372,31.70950018878375
373,68.84571958758075
374,57.747179693945576
375,36.60647475800821
376,29.649140630795664
377,61.79755956160674
378,44.19612852390036
379,74.16228487785136
380,34.425701728720355
381,29.835112049340545
382,59.74690652679644
383,68.383651562322
384,54.30653855175221
385,63.793959676079226
386,28.740126957069663
387,26.56095730776679
388,63.10799906377552
389,32.04533247693623
390,65.62747328016268
391,66.63879598082752
392,60.060411368697494
393,40.6111571384846
394,66.5187433881539
395,66.58623983046002
396,32.80565425415526
397,29.265265059969472
398,72.59698789051252
399,31.389824448488405
400,58.05094963975526
401,63.10589828331596
402,27.58578403817568
403,64.35371591239085
404,64.31297534804514
405,58.971862358903124
406,29.515217999947502
407,64.12870604864841
408,53.70910327637277
409,32.64231223493296
410,34.117383232434705
411,41.207032302632854
412,32.80577618651766
413,31.998816563721945
414,57.386888860176
415,42.918072492699835
416,47.62316714409884
417,36.41816362640264
418,32.082061801211644
419,54.47833069506069
420,26.782101245791175
421,38.94537478681555
422,31.02334417213465
423,63.281674513826076
424,25.941988528286757
425,54.43672718473269
426,31.081985857857077
427,32.65188767904971
428,57.814268229037296
429,32.18584923786749
430,58.395629259365876
431,30.072671553313754
432,64.76774550580552
433,70.34932708841475
434,67.81367553764034
435,58.16811986967516
436,26.642924135964897
437,64.31289864962321
438,39.9215895322772
439,49.692527014066634
440,70.41363460832429
441,29.807558106495783
442,74.28987891407516
443,59.81865155307877
444,69.24208491387823
445,68.4941465893126
446,64.281907114516
447,37.820313687294224
448,64.85472772350704
449,78.91745465107851
450,68.68161238267739
451,71.995210049793
452,29.449058292316394
453,61.352197628473746
454,64.18132189187342
455,33.49821018747589
456,41.44064896157039
457,59.92044560293607
458,34.870164941038226
459,57.807915336909375
460,33.73328538924958
461,35.80533343447814
462,29.081444752014136
463,51.4198009039313
464,28.831565926880167
465,38.3128053428646
466,31.10266340926249
467,70.01157569767942
468,39.7932865038328
469,75.2023024444609
470,61.530134319179
471,68.96823553813653
472,36.879324353219694
473,33.511114858278624
474,29.86856152358186
475,65.04840746548392
476,30.286612223009676
477,70.04027332454223
478,28.770418117620395
479,60.3821114590434
480,57.140894574192686
481,38.61368912900363
482,74.34260223269892
483,35.79486815445384
484,33.95137487913814
485,42.05109810905995
486,70.05835297331862
487,33.55704520087956
488,69.66163036288692
489,27.908019657655544
490,67.84744471914568
491,35.76414632070405
492,69.57032261760648
493,30.367832305063736
494,63.43521981498402
495,34.17929501064464
496,82.54736363475762
497,64.52908185272767
498,52.789746554879265
499,30.218001329089972
500,45.90716757239922
501,38.623066045964606
502,67.88317269900024
503,27.537977341843884
504,32.76927563743267
505,50.667589428027064
506,51.48366221191792
507,69.83435538130242
508,27.385575423246564
509,75.72674532497032
510,50.23613225347157
511,47.441422828036856
512,27.88339955817125
513,81.7047862466058
514,68.11346370228175
515,35.579203812771595
516,37.13345793508946
517,35.48610039927618
518,39.11673028030889
519,41.88208264615168
520,64.28560347923292
521,71.4886671845133
522,67.38209214347155
523,28.170395082971396
524,49.096422350763916
525,64.2447569052063
526,50.417193082488666
527,59.76799661461234
528,21.808745922053312
529,38.7737486678638
530,31.71438750432658
531,25.089281881218824
532,49.114705556758196
533,55.46439041835149
534,65.45896816252257
535,33.46605378157128
536,56.64752103429185
537,71.32645940290487
538,65.70926805349818
539,72.62930825259869
540,61.66175205148123
541,30.00446931878127
542,73.02513221021283
543,51.872629525422454
544,64.78244867761669
545,76.561309271206
546,68.54131793930654
547,43.69627799690566
548,57.500640889497646
549,52.26981360062143
550,34.54697683356016
551,37.441821913388495
552,53.837871253410384
553,30.69209218518811
554,68.632131761476
555,53.95953584213213
556,49.058524063163404
557,36.05605054409156
558,69.45237351057054
559,40.46432991710116
560,35.63067580701013
561,65.72550628228488
562,73.90616306022467
563,66.07090240036692
564,28.176710182448808
565,74.22639659083605
566,42.30492262027659
567,43.41692506982191
568,59.45371039545308
569,33.505459479649616
570,74.92875221981795
571,31.998051229487373
572,67.00868345810161
573,52.65501809260677
574,34.822889628065255
575,34.036202189100294
576,49.04089260420275
577,28.452877392787677
578,55.77812270143889
579,30.66941490577996
580,28.4731350782328
581,30.087163253891852
582,68.87331300085879
583,50.36056018438242
584,40.57491284702005
585,28.092232881897914
586,74.47736572746814
587,29.932726134137425
588,38.30898003318404
589,31.24511961157181
590,60.30447376337728
591,40.113686047280375
592,78.29573287152095
593,62.89105516243897
594,64.36242901378131
595,28.315872543183353
596,71.28264996961414
597,34.35573400001668
598,54.860148816012384
599,57.61146842053206
600,35.801628634023004
601,63.46686823031007
602,54.76156152339726
603,71.04721541233506
604,65.92181568460833
605,39.48188285406342
606,37.65534278954622
607,69.24291721227576
608,33.50621841468402
609,30.587353014663933
610,64.22926137631147
611,41.54060872663559
612,33.15848110495102
613,52.673829204350184
614,32.44979889835221
615,36.075825165744426
616,32.266793893559885
617,26.740401456692787
618,44.43726868694919
619,31.239141002904198
620,36.975532240839264
621,56.35762417719896
622,61.073027651261185
623,64.99472726459658
624,25.81049308346349
625,70.83907314563201
626,59.44430729112241
627,62.70311865544035
628,74.60887761290209
629,34.47195166102876
630,31.494828080267702
631,36.637900595298426
632,73.25705131137178
633,33.313425679927384
634,31.596561322854733
635,37.77607783718388
636,47.55100138702181
637,65.68350166769375
638,31.338773954893604
639,70.03732023879398
640,69.25030083655847
641,32.157365700221604
642,34.27499206599874
643,70.20120262335512
644,59.216565857310194
645,29.551339963499466
646,70.55075833886625
647,60.11968487749345
648,53.33964938090608
649,83.76806402957399
650,33.53822287906776
651,31.43738399228358
652,22.836756768360807
653,30.641999422554882
654,34.5667999222666
655,40.88630432956512
656,27.66554712862802
657,73.73734014943972
658,31.16204653721526
659,39.79210118934277
660,36.102046757692435
661,24.437010344582298
662,29.11913788986086
663,32.506289935664554
664,55.113028894694
665,67.98412646350894
666,28.854108092001184
667,38.16152561245811
668,50.112564487671165
669,31.289598352639345
670,31.661346010666485
671,32.90137429405978
672,26.891584626663935
673,30.983932031604965
674,30.115166365947232
675,72.07810685812511
676,58.94437827175884
677,31.541360651008993
678,33.95476453307034
679,70.09323867776808
680,67.81465970652735
681,37.27146528915442
682,33.54505060821706
683,44.08053832283113
684,29.409281518217874
685,52.313438102367144
686,73.13767468518914
687,36.09483769459398
688,72.43496457271101
689,62.06988461031521
690,35.76102035893223
691,69.36379540619951
692,59.70731799780964
693,50.331759551192704
694,25.305782224816376
695,67.15152306894998
696,55.14168828371362
697,65.87538495558518
698,70.5978749568488
699,51.098646252040965
700,56.57664430633949
701,36.26569985518667
702,28.567649114270175
703,32.04563995654854
704,32.00735333528028
705,28.20013016459513
706,36.924583086672094
707,67.59054644916941
708,53.31805936171676
709,39.56624804302547
710,62.24285342776317
711,64.26816214049556
712,37.234583971618385
713,74.60417859377758
714,68.44880531936903
715,23.748423834451046
716,27.33699663161621
717,63.81482330535532
718,35.637162113907785
719,43.02443929178765
720,64.19561231576564
721,67.28904167389432
722,31.101732912069885
723,31.242633208756317
724,59.58584033466478
725,32.971846938093165
726,28.596978959710476
727,47.15637746887591
728,68.06121444803783
729,30.569071762979064
730,45.77072450116757
731,50.91185621221835
732,33.77918560697065
733,38.8717275039336
734,49.49772610335906
735,26.442921054242156
736,60.26893714399601
737,48.342027982369615
738,39.01180844332533
739,29.361562607403144
740,28.911300076842018
741,69.22899574456164
742,47.39703354196763
743,52.128899207613145
744,28.35417605325207
745,57.62480375758824
746,72.04348759235074
747,58.02720864763731
748,33.69279712947507
749,41.32203230690857
750,66.85979966264591
751,51.50527016543222
752,79.57975080326496
753,57.595887526046305
754,49.30859527466012
755,52.95002932741746
756,26.974788054990974
757,69.85785319914513
758,67.02178724601657
759,60.82206911608695
760,32.13774007640691
761,37.67460908804299
762,39.655665585259584
763,41.12213129533571
764,65.32067436512833
765,64.3901082958487
766,27.914875040164006
767,81.53654011155537
768,26.728662922938824
769,50.12055205227034
770,33.355540943499456
771,70.79328947485995
772,62.042186309935786
773,26.834577999393822
774,30.290906599122827
775,43.6108473716955
776,35.378712494319345
777,31.259194959876204
778,35.55142786625456
779,31.369759197231893
780,50.67939280434119
781,52.723200471708466
782,75.68599597017199
783,68.84798292811752
784,38.37608072309753
785,28.681054108696507
786,59.11748092815425
787,68.99728926004605
788,65.8857989991081
789,39.1745513000301
790,68.78252685307312
791,31.213678603906217
792,32.74365043466228
793,32.50646116066338
794,70.89405478223843
795,35.11181840803214
796,43.02301167851434
797,34.1750991865818
798,75.0403529618373
799,62.34605371425675
800,68.81827173401015
801,41.98701158283774
802,26.782091295428643
803,57.87004391789895
804,66.77115610198686
805,66.31984679420206
806,69.2636217495085
807,59.9976079319117
808,71.21253794019478
809,53.06965949900129
810,74.64203794116402
811,57.699894700298735
812,31.06339072054243
813,74.37808579517554
814,45.102515566577146
815,71.74325527725256
816,26.125146817627616
817,56.9964406306857
818,68.05474414133954
819,31.87752572650502
820,34.6257650397584
821,56.72705722114952
822,39.853953931756585
823,61.28579676124244
824,74.95083256371292
825,83.76158793171705
826,42.699972027757724
827,32.17661267910545
828,27.677792985146276
829,34.27181046704089
830,31.17174964543039
831,62.450697718583626
832,44.57056487901245
833,55.98541231776368
834,30.672807725688784
835,62.90897925528335
836,27.235533522533977
837,35.418921067687556
838,31.32224386070378
839,59.079515260764666
840,69.74414865872888
841,67.86621130678157
842,62.0257142196573
843,53.07738509288123
844,86.14979876541757
845,49.46910725872127
846,39.98613173757309
847,32.10546219609961
848,66.95638162335477
849,36.61452262489365
850,37.37932972400439
851,57.159001151147955
852,47.2589990088601
853,29.65345867391286
854,33.64196746279886
855,28.358759332866065
856,55.812368994304094
857,25.73488837842452
858,33.45123309354557
859,65.90636845232208
860,33.040425547414145
861,51.418464749334376
862,42.7060978623505
863,30.72484897677461
864,28.44201718029889
865,48.37105255172777
866,71.44222142045062
867,27.12446525882134
868,30.039240661799745
869,71.05586254545499
870,28.18908120149908
871,27.99633345472801
872,44.454654286848395
873,51.86026400223514
874,26.97384577394918
875,74.23493186020444
876,32.14672978573247
877,33.92950873126017
878,33.479289612098555
879,31.471820551837197
880,28.213756163664797
881,29.52199520585507
882,73.60053615454629
883,33.27036218463751
884,41.7539742044007
885,27.98033583537014
886,54.88431703777904
887,55.454918868330424
888,72.36756268526871
889,67.26689663497817
890,31.8394788248589
891,31.66167503082292
892,70.51558963553903
893,31.344306081875864
894,35.68141223235773
895,24.481927862152958
896,37.00440011669141
897,50.13309816218006
898,53.3445494263385
899,68.68421377125509
900,32.75740131574015
901,78.04921281432269
902,72.98702808177838
903,76.45456655094117
904,63.98965481200593
905,74.60005836478153
906,42.60332378321084
907,73.06330920645428
908,61.472088517571336
909,57.082923477636506
910,41.21395820099522
911,72.10426252205654
912,77.25905995684748
913,61.181776936846944
914,30.107579348483547
915,51.221250929714856
916,58.555650013043646
917,50.47239987958815
918,27.389167193118695
919,35.91321488234817
920,25.873630185245162
921,33.016015012083834
922,49.02797407415309
923,39.13583175457158
924,66.00567771799072
925,83.08083275651929
926,62.15607421154452
927,36.97055172830623
928,51.20883069700515
929,30.95482296198238
930,36.39140453032263
931,32.37277914518397
932,28.353915682723823
933,45.02984943485731
934,34.61604308949338
935,56.58006320238208
936,68.29127281102203
937,25.712320381306952
938,60.38334586442895
939,56.55624385439607
940,60.390106994425935
941,37.45781053329243
942,37.0841730097227
943,67.68346333228504
944,31.595855955187147
945,70.89848461811222
946,36.99017123776309
947,61.30927031789537
948,39.097395251118925
949,34.50252418033773
950,29.538055318077802
951,50.256956162335484
952,50.98570267900642
953,59.75008735950685
954,37.27835863867338
955,83.53856691512459
956,68.7439597907142
957,53.142011399514075
958,40.1052493471569
959,31.80485893163496
960,35.2524645723776
961,39.26158224719055
962,27.30557375198873
963,71.92383782271261
964,52.38603016638085
965,38.6204901101739
966,32.553746506339415
967,65.11359738782875
968,30.717499347210598
969,26.749042371197447
970,64.06524466613266
971,31.760276864488716
972,29.361360427978667
973,53.92900234396264
974,38.1869992276086
975,30.72723330939531
976,69.50187778366767
977,66.27290806753362
978,62.266649701032534
979,33.65994001774223
980,57.33228197192549
981,29.03490219515239
982,64.87103069641998
983,31.67369288624883
984,52.01010856121718
985,51.050611524030515
986,30.12249984121081
987,69.91528727708493
988,27.724335478978468
989,69.62650615781645
990,29.881759727372682
991,56.9113359452526
992,34.76262394650055
993,29.545482355364797
994,67.8363758923783
995,24.214581591430672
996,48.848994116900926
997,29.452125530873587
998,74.07111010766279
999,31.182339151544127
1000,30.198327155767146
1001,68.17221612362898
1002,29.08242432454552
1003,57.55308338866634
1004,62.080480698018725
1005,26.993842522697342
1006,74.19732620553947
1007,34.00825864889867
1008,65.94335927337124
1009,29.64902906360046
1010,85.63656656344864
1011,32.265722247999726
1012,27.67788737338178
1013,77.63556912478806
1014,39.45226099246298
1015,72.09945310551848
1016,35.282244847369256
1017,42.48341724822651
1018,27.85578109569378
1019,66.6352028243309
1020,28.00714341143467
1021,39.28045162597075
1022,38.42929051648297
1023,61.558364848955804
1024,67.62795221743322
1025,29.128873404380514
1026,36.12100221435574
1027,33.25774913511048
1028,25.5566548059031
1029,30.953138378635387
1030,60.627461132920665
1031,28.798636553689697
1032,39.193931214507735
1033,33.7207742202956
1034,33.47830070726168
1035,70.09095687703723
1036,66.4724966118607
1037,64.71251114920324
1038,53.94052016622906
1039,66.18978864691506
1040,53.839492126799314
1041,27.78985018472938
1042,63.60483970655261
1043,69.19553911077972
1044,24.976793037122633
1045,63.763506121129
1046,38.423808065991444
1047,35.853066466234765
1048,50.13971894213714
1049,29.019001340519175
1050,31.018564296435912
1051,63.26965358733932
1052,38.14277494599817
1053,55.76633290347602
1054,66.86132828748426
1055,38.97344032102311
1056,28.629527850775403
1057,29.520864806434076
1058,59.21591160767683
1059,29.96983854366468
1060,58.25707177407624
1061,59.933458384276214
1062,72.13429767988212
1063,56.57939742108694
1064,34.169364492881776
1065,63.7926360348617
1066,53.05603448929368
1067,40.78084794387768
1068,33.502294418594495
1069,36.667144951876274
1070,53.23108199269277
1071,26.44658116160737
1072,45.81176665449219
1073,33.06734781251156
1074,61.58319591931032
1075,33.608756292764305
1076,72.12184210213195
1077,38.48866599668993
1078,58.459085917516276
1079,51.498376689431154
1080,31.7316493303288
1081,30.21767738989398
1082,33.183083694443226
1083,67.54700903151515
1084,62.22152177931457
1085,29.81804757345528
1086,32.64337303461615
1087,61.86509855942479
1088,31.94746351812197
1089,42.31963364600111
1090,31.557874309900207
1091,72.96376570802543
1092,60.04388249400786
1093,29.30385920206519
1094,34.38480111319123
1095,67.66569628776756
1096,36.07287024011878
1097,68.37359789233233
1098,63.887401421097394
1099,72.99288678833081
1100,26.551997959288123
1101,25.463576833490343
1102,59.17947474588847
1103,27.835250698907537
1104,59.100140583122894
1105,34.99988209971065
1106,64.52567632503178
1107,63.26025114881324
1108,23.86319721776279
1109,60.429187632783226
1110,45.66359442497454
1111,39.06873768348384
1112,54.165233874827194
1113,31.971884945173954
1114,60.347492622496944
1115,56.1687701287309
1116,51.67567637578175
1117,36.86492196200396
1118,67.20089439902259
1119,30.451352099647607
1120,37.133403781593216
1121,33.60776326270222
1122,30.009384039575032
1123,32.603049731455
1124,62.69692968142755
1125,29.316822044209914
1126,64.79890280725336
1127,60.3161219579988
1128,38.86078838111676
1129,35.70920710128842
1130,68.95248439333562
1131,76.23544737833346
1132,33.217572830292404
1133,34.75280289187765
1134,58.364534327613114
1135,45.165283713680495
1136,42.297926483034104
1137,44.21955848614032
1138,56.858126413484385
1139,35.92356547092564
1140,41.357365740981805
1141,57.39174808652976
1142,76.14509342003254
1143,29.438824397371967
1144,63.103021356334544
1145,74.07587135772792
1146,30.348462542916543
1147,50.52190406943031
1148,32.415340607325966
1149,73.4914886528456
1150,27.099034089446803
1151,36.22356895750032
1152,28.830934231503065
1153,60.449985553428206
1154,33.872527595942
1155,30.91312479636006
1156,34.19072571636097
1157,69.41552770244945
1158,73.59068979997987
1159,66.11850392902355
1160,30.209114593307106
1161,60.641391764864906
1162,64.1538967125547
1163,32.20324157177171
1164,67.2894055903717
1165,69.11930944264931
1166,73.12419432924199
1167,64.2532438149759
1168,38.06560808095091
1169,55.36887644498647
1170,26.632733206888062
1171,67.26798727393495
1172,27.79476772110464
1173,59.27852392349301
1174,62.921982412936096
1175,56.55369340566271
1176,65.56733507267117
1177,64.7706954615229
1178,37.82322218180115
1179,29.57636341204514
1180,34.37982784954175
1181,69.99331041100204
1182,39.25915742707034
1183,31.285169766729467
1184,36.78633514330344
1185,36.112015918242435
1186,64.38260204695507
1187,55.695714834017956
1188,29.153290368014986
1189,27.406009728143935
1190,28.015712755146396
1191,45.15331398468721
1192,41.972756920811584
1193,34.7446858520865
1194,50.5917344959594
1195,37.213593782535455
1196,30.060184142352192
1197,66.5265207858736
1198,33.105970210163065
1199,54.92955279466797
1200,61.89054156984671
1201,37.112250940953096
1202,74.21601218133671
1203,60.704394755186485
1204,61.673552089840484
1205,29.46148213958874
1206,32.848875640316436
1207,52.35700989200066
1208,41.32945926628349
1209,63.26116421712127
1210,64.09257093472795
1211,52.18003997605096
1212,74.55598923368139
1213,46.141949002258876
1214,71.32192278745968
1215,61.376354081341674
1216,25.088913210096244
1217,57.46017012539238
1218,33.027084069354885
1219,61.02246363987833
1220,50.51279402235287
1221,33.74223303608789
1222,33.78819806792352
1223,38.85632339694471
1224,33.34496935160031
1225,59.853266198045496
1226,74.70708081370955
1227,62.247557092078466
1228,51.53381536092216
1229,76.59518214493156
1230,47.20311845591885
1231,29.020026370950895
1232,50.576212027711534
1233,62.99395673665852
1234,72.31378003297418
1235,39.56668938221702
1236,72.24353361513377
1237,55.21365343422491
1238,47.52089166107659
1239,33.6045252928406
1240,32.763989875700005
1241,65.84008195053693
1242,31.75341705236601
1243,34.01584650719487
1244,47.776881946365584
1245,56.14489951632686
1246,74.1477104891969
1247,46.50479535045185
1248,76.55763501994547
1249,31.817513930075286
1250,45.12820329898157
1251,32.29044730770931
1252,28.142343372347057
1253,28.996526325959913
1254,76.26759782339336
1255,61.61365549303719
1256,53.43331945751966
1257,65.7751161647146
1258,69.59613323596488
1259,67.71681749579027
1260,68.38334167245533
1261,32.66142789474495
1262,31.232664390430294
1263,77.38651403191001
1264,30.35947554931859
1265,61.42317196934805
1266,33.1633322881602
1267,63.3816861576401
1268,26.887863051248296
1269,72.7135021831171
1270,52.04135981351006
1271,35.640968409493766
1272,37.442222385414894
1273,38.749804735345
1274,72.1575520981836
1275,61.29565057035404
1276,64.37077889082512
1277,29.59788355652659
1278,55.80067339030465
1279,26.75469708277189
1280,74.49062326000589
1281,56.57610749702055
1282,59.8375080290012
1283,36.50004685042259
1284,66.57685888811865
1285,67.43287625017815
1286,48.66904265490413
1287,40.57997104654367
1288,48.53220270657502
1289,63.14690803077137
1290,30.751423162861265
1291,71.67141956651162
1292,53.683929129495645
1293,33.43280103190808
1294,47.05353344697735
1295,63.02300441860072
1296,31.80237615111843
1297,31.512011477688553
1298,39.02701245580394
1299,51.02482518107633
1300,55.50600069240579
1301,68.94803110149688
1302,64.37732305474334
1303,61.56626197225753
1304,65.80064816511542
1305,51.60965989963664
1306,63.947399177604126
1307,28.56768384203862
1308,53.0414325593021
1309,33.638306760267554
1310,54.26653328495957
1311,62.082947921703266
1312,67.75760388726457
1313,32.89179568658562
1314,28.778052386085143
1315,29.50953826966103
1316,28.00796247829109
1317,58.60016475027106
1318,30.211359562269067
1319,36.67984600117164
1320,42.66290667166996
1321,33.468065934111685
1322,73.50741789013378
1323,73.57096319087229
1324,35.85723194175975
1325,60.703378711624666
1326,42.86991317036722
1327,27.871950706960632
1328,76.29266503985545
1329,37.57382716277053
1330,69.30094276151188
1331,54.45248055593634
1332,22.596470195832858
1333,45.43363575837481
1334,73.79978221918458
1335,71.99996869146393
1336,67.41972378358963
1337,28.550706836752198
1338,52.75709357648136
1339,58.17771188498514
1340,27.76713796072194
1341,33.17494988734565
1342,29.82897138611542
1343,26.678863221013977
1344,25.991344340535427
1345,32.135244635050555
1346,57.435149278420226
1347,28.27190957461204
1348,63.42596482940776
1349,66.24432764642187
1350,35.28038083071382
1351,59.29356683441581
1352,30.0708663389238
1353,71.39156198978465
1354,71.81249831146583
1355,47.65247075170452
1356,62.73971159610883
1357,32.07561229270155
1358,29.02269689965243
1359,37.597817031926496
1360,52.021084572603336
1361,65.19165360669048
1362,37.71293724186676
